LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 63.40046337551239, 8.048191053288184, 28.47891641418642, 8.971748718560018, 2.2426698450536353, 511.83079973562457,
1, 26.404946717537165, 3.772135245362452, 27.34798052887778, 9.570093457943925, 0.9764004767580453, 512.0,
2, 175.19724627099197, 23.071242307291122, 20.107228538646083, 9.570093457943925, 8.787604290822408, 511.2986301369863,
3, 26.404946717537165, 15.088540981449809, 106.56282068148927, 9.570093457943925, 3.9056019070321812, 512.0,
4, 26.404946717537165, 15.088540981449809, 106.56282068148927, 9.570093457943925, 3.9056019070321812, 512.0,
5, 89.75025153717161, 12.82146450531023, 23.23890441587479, 9.570321626969935, 3.9056019070321812, 512.0,
6, 175.19724627099197, 23.071242307291122, 20.107228538646083, 9.570093457943925, 8.787604290822408, 511.2986301369863,
7, 26.404946717537165, 15.088540981449809, 106.56282068148927, 9.570093457943925, 3.9056019070321812, 512.0,
8, 89.75025153717161, 12.82146450531023, 23.23890441587479, 9.570321626969935, 3.9056019070321812, 512.0,
9, 175.19724627099197, 23.071242307291122, 20.107228538646083, 9.570093457943925, 8.787604290822408, 511.2986301369863,
10, 26.404946717537165, 15.088540981449809, 106.56282068148927, 9.570093457943925, 3.9056019070321812, 512.0,
11, 84.26457925636008, 25.650097847358122, 42.933855185909984, 9.570093457943925, 7.8112038140643625, 510.18009478672985,
12, 179.1469979296066, 67.84265010351967, 20.37635150678629, 7.975204641182548, 8.788651805936345, 512.0,
13, 43.65028273162245, 57.012614180078295, 175.4919530230535, 7.975204641182548, 7.812134938610084, 512.0,
14, 84.26457925636008, 102.60039138943249, 169.3307240704501, 9.570093457943925, 7.812134938610084, 512.0,
15, 130.8796869905445, 42.7362243234431, 33.387675252689924, 9.570321626969935, 7.812134938610084, 512.0,
16, 179.1469979296066, 67.84265010351967, 20.37635150678629, 7.975204641182548, 8.788651805936345, 512.0,
17, 43.65028273162245, 57.012614180078295, 175.4919530230535, 7.975204641182548, 7.812134938610084, 512.0,
18, 130.8796869905445, 42.7362243234431, 33.387675252689924, 9.570321626969935, 7.812134938610084, 512.0,
19, 179.1469979296066, 67.84265010351967, 20.37635150678629, 7.975204641182548, 8.788651805936345, 512.0,
20, 43.65028273162245, 57.012614180078295, 175.4919530230535, 7.975204641182548, 7.812134938610084, 512.0,
21, 130.8796869905445, 42.7362243234431, 33.387675252689924, 9.570321626969935, 7.812134938610084, 512.0,
22, 179.1469979296066, 67.84265010351967, 20.37635150678629, 7.975204641182548, 8.788651805936345, 512.0,
23, 43.65028273162245, 57.012614180078295, 175.4919530230535, 7.975204641182548, 7.812134938610084, 512.0,
24, 75.14677103718199, 85.5003261578604, 38.24135681669928, 7.975204641182548, 7.812134938610084, 509.7345132743363,
25, 99.78225563909774, 177.3906766917293, 11.394887218045113, 5.981165812373346, 9.374934435349282, 512.0,
26, 39.276712328767125, 102.60039138943249, 79.3549902152642, 5.981165812373346, 8.928306256598889, 512.0,
27, 75.12226931855233, 170.9448972937724, 75.79002282360614, 7.975204641182548, 9.615376150827128, 512.0,
28, 98.1437652811736, 128.18777506112468, 25.03667481662592, 9.570093457943925, 8.928306256598889, 512.0,
29, 99.78225563909774, 177.3906766917293, 11.394887218045113, 5.981165812373346, 9.374934435349282, 512.0,
30, 39.276712328767125, 102.60039138943249, 79.3549902152642, 5.981165812373346, 8.928306256598889, 512.0,
31, 98.1437652811736, 128.18777506112468, 25.03667481662592, 9.570093457943925, 8.928306256598889, 512.0,
32, 99.78225563909774, 177.3906766917293, 11.394887218045113, 5.981165812373346, 9.374934435349282, 512.0,
33, 39.276712328767125, 102.60039138943249, 79.3549902152642, 5.981165812373346, 8.928306256598889, 512.0,
34, 98.1437652811736, 128.18777506112468, 25.03667481662592, 9.570093457943925, 8.928306256598889, 512.0,
35, 99.78225563909774, 177.3906766917293, 11.394887218045113, 5.981165812373346, 9.374934435349282, 512.0,
36, 39.276712328767125, 102.60039138943249, 79.3549902152642, 5.981165812373346, 8.928306256598889, 512.0,
37, 98.1437652811736, 128.18777506112468, 25.03667481662592, 9.570093457943925, 8.928306256598889, 512.0,
38, 99.78225563909774, 177.3906766917293, 11.394887218045113, 5.981165812373346, 9.374934435349282, 512.0,
39, 39.276712328767125, 102.60039138943249, 79.3549902152642, 5.981165812373346, 8.928306256598889, 512.0,
40, 98.1437652811736, 128.18777506112468, 25.03667481662592, 9.570093457943925, 8.928306256598889, 512.0,
41, 99.78225563909774, 177.3906766917293, 11.394887218045113, 5.981165812373346, 9.374934435349282, 512.0,
42, 39.276712328767125, 102.60039138943249, 79.3549902152642, 5.981165812373346, 8.928306256598889, 512.0,
43, 32.04694376528117, 256.37555012224936, 16.524205378973104, 5.981165812373346, 9.615376150827128, 512.0,
44, 20.465446793391365, 419.1323503286552, 2.455853615206964, 5.980452920143027, 11.021245585514883, 512.0,
45, 16.35729421352893, 170.91703341483293, 17.024938875305622, 5.980452920143027, 9.615376150827128, 512.0,
46, 32.03519491628987, 256.28155933031894, 16.518147378711962, 5.981165812373346, 9.647045835096694, 512.0,
47, 32.69859889214728, 341.6669925057022, 8.50830889540567, 7.975204641182548, 9.615376150827128, 512.0,
48, 20.465446793391365, 419.1323503286552, 2.455853615206964, 5.980452920143027, 11.021245585514883, 512.0,
49, 16.35729421352893, 170.91703341483293, 17.024938875305622, 5.980452920143027, 9.615376150827128, 512.0,
50, 32.69859889214728, 341.6669925057022, 8.50830889540567, 7.975204641182548, 9.615376150827128, 512.0,
51, 20.465446793391365, 419.1323503286552, 2.455853615206964, 5.980452920143027, 11.021245585514883, 512.0,
52, 16.35729421352893, 170.91703341483293, 17.024938875305622, 5.980452920143027, 9.615376150827128, 512.0,
53, 0.6672096432643753, 333.6048216321877, 0.4964978009447793, 0.48820023837902266, 9.96491842682743, 500.0,
