LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 12.839328444615978, 3.2179081435739096, 31.387417985333848, 8.972283483340288, 0.8236415633937083, 45.5316252886836,
1, 135.43888509854625, 33.94491333368321, 15.520222140584073, 10.713206684945815, 8.787604290822408, 22.603982744783305,
2, 174.73143215293013, 88.72313381385146, 19.72267000940144, 10.441641493669259, 8.78917565714967, 56.54517247672933,
3, 174.73143215293013, 88.72313381385146, 19.72267000940144, 10.441641493669259, 8.78917565714967, 56.54517247672933,
4, 198.9653804009832, 209.609618858649, 22.289217283146268, 9.815936518028538, 9.698500394632992, 256.0,
5, 198.9653804009832, 209.609618858649, 22.289217283146268, 9.815936518028538, 9.698500394632992, 256.0,
6, 198.9653804009832, 209.609618858649, 22.289217283146268, 9.815936518028538, 9.698500394632992, 256.0,
7, 198.9653804009832, 209.609618858649, 22.289217283146268, 9.815936518028538, 9.698500394632992, 256.0,
8, 202.88585664506465, 230.4975412772332, 11.371478815905169, 9.570549806876162, 53.57612274712548, 256.0,
9, 202.88585664506465, 230.4975412772332, 11.371478815905169, 9.570549806876162, 53.57612274712548, 256.0,
10, 202.88585664506465, 230.4975412772332, 11.371478815905169, 9.570549806876162, 53.57612274712548, 256.0,
11, 202.88585664506465, 230.4975412772332, 11.371478815905169, 9.570549806876162, 53.57612274712548, 256.0,
12, 129.66331216414264, 230.51255495847582, 7.303566194430874, 9.570093457943925, 20.75274000316662, 256.0,
13, 129.66331216414264, 230.51255495847582, 7.303566194430874, 9.570093457943925, 20.75274000316662, 256.0,
14, 129.66331216414264, 230.51255495847582, 7.303566194430874, 9.570093457943925, 20.75274000316662, 256.0,
15, 129.66331216414264, 230.51255495847582, 7.303566194430874, 9.570093457943925, 20.75274000316662, 256.0,
16, 0.501009112592502, 128.25833282368052, 0.7515136688887529, 0.2440419447092469, 17.339859769810822, 256.0,
17, 0.501009112592502, 128.25833282368052, 0.7515136688887529, 0.2440419447092469, 17.339859769810822, 256.0,
18, 0.5011010521164668, 125.27526302911672, 0.7457793002202104, 0.2440419447092469, 9.76577401388571, 250.0,
