LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 11.280480154626066, 11.294213390752954, 27.575524321391633, 8.972283483340288, 0.8236415633937083, 39.97717392681969,
1, 52.449064280052696, 52.51291753581122, 6.01001032811631, 5.272867534670818, 8.787604290822408, 8.735398948175924,
2, 57.40560375093433, 57.6902596373026, 3.289356909144447, 5.7385661353467565, 8.78917565714967, 9.385171450558373,
3, 57.40560375093433, 57.6902596373026, 3.289356909144447, 5.7385661353467565, 8.78917565714967, 9.385171450558373,
4, 60.10448225192846, 60.681617198106096, 1.7222439663713687, 9.815936518028538, 9.698500394632992, 64.0,
5, 60.10448225192846, 60.681617198106096, 1.7222439663713687, 9.815936518028538, 9.698500394632992, 64.0,
6, 60.10448225192846, 60.681617198106096, 1.7222439663713687, 9.815936518028538, 9.698500394632992, 64.0,
7, 60.10448225192846, 60.681617198106096, 1.7222439663713687, 9.815936518028538, 9.698500394632992, 64.0,
8, 59.819016733438794, 62.29672748571141, 0.8578581870467676, 9.570549806876162, 6.399083573871376, 64.0,
9, 59.819016733438794, 62.29672748571141, 0.8578581870467676, 9.570549806876162, 6.399083573871376, 64.0,
10, 59.819016733438794, 62.29672748571141, 0.8578581870467676, 9.570549806876162, 6.399083573871376, 64.0,
11, 59.819016733438794, 62.29672748571141, 0.8578581870467676, 9.570549806876162, 6.399083573871376, 64.0,
12, 46.722844694802625, 62.29712625973683, 0.6759670818113805, 9.570093457943925, 13.946454894633032, 64.0,
13, 46.722844694802625, 62.29712625973683, 0.6759670818113805, 9.570093457943925, 13.946454894633032, 64.0,
14, 46.722844694802625, 62.29712625973683, 0.6759670818113805, 9.570093457943925, 13.946454894633032, 64.0,
15, 46.722844694802625, 62.29712625973683, 0.6759670818113805, 9.570093457943925, 13.946454894633032, 64.0,
16, 0.8025274913668536, 51.36175944747863, 0.3009478092625701, 0.2440419447092469, 14.401933853422701, 64.0,
17, 0.8025274913668536, 51.36175944747863, 0.3009478092625701, 0.2440419447092469, 14.401933853422701, 64.0,
18, 0.8025864602723621, 50.161653767022635, 0.2986185950818066, 0.2440419447092469, 9.76577401388571, 62.5,
