LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 2441, 0, 28.303589717328965, 75.26041666666666, 28.29199938574939,
1, 15347, 0, 67.79175083078125, 75.26041666666666, 67.78733385457389,
2, 15347, 0, 67.79175083078125, 75.26041666666666, 67.78733385457389,
3, 1529, 0, 0.36890941792020926, 0.7344563802083333, 0.36866830065359474,
4, 1229, 0, 0.4589605370219691, 0.78125, 0.45858739837398377,
5, 509, 0, 0.0030697445972495086, 0.006103515625, 0.0030637254901960784,
6, 1529, 0, 0.7378188358404185, 1.4689127604166665, 0.7373366013071895,
7, 2927, 0, 0.545008287602494, 0.7364908854166667, 0.5448221508922473,
