LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 63.40046337551239, 8.048191053288184, 28.47891641418642, 8.972283483340288, 4.484270734032412, 511.83079973562457,
1, 26.404946717537165, 3.772135245362452, 27.34798052887778, 9.570549806876162, 1.9523355576739752, 512.0,
2, 175.19724627099197, 23.071242307291122, 20.107228538646083, 9.570549806876162, 8.787604290822408, 511.2986301369863,
3, 26.404946717537165, 15.088540981449809, 106.56282068148927, 9.570549806876162, 7.809342230695901, 512.0,
4, 26.404946717537165, 15.088540981449809, 106.56282068148927, 9.570549806876162, 7.809342230695901, 512.0,
5, 89.75025153717161, 12.82146450531023, 23.23890441587479, 9.815936518028538, 7.809342230695901, 512.0,
6, 175.19724627099197, 23.071242307291122, 20.107228538646083, 9.570549806876162, 8.787604290822408, 511.2986301369863,
7, 26.404946717537165, 15.088540981449809, 106.56282068148927, 9.570549806876162, 7.809342230695901, 512.0,
8, 89.75025153717161, 12.82146450531023, 23.23890441587479, 9.815936518028538, 7.809342230695901, 512.0,
9, 175.19724627099197, 23.071242307291122, 20.107228538646083, 9.570549806876162, 8.787604290822408, 511.2986301369863,
10, 26.404946717537165, 15.088540981449809, 106.56282068148927, 9.570549806876162, 7.809342230695901, 512.0,
11, 84.26457925636008, 25.650097847358122, 42.933855185909984, 9.570549806876162, 7.8112038140643625, 510.18009478672985,
12, 179.1469979296066, 67.84265010351967, 20.37635150678629, 9.570093457943925, 8.78917565714967, 512.0,
13, 43.65028273162245, 57.012614180078295, 175.4919530230535, 9.570093457943925, 7.812134938610084, 512.0,
14, 84.26457925636008, 102.60039138943249, 169.3307240704501, 9.570549806876162, 8.928610354223434, 512.0,
15, 130.8796869905445, 42.7362243234431, 33.387675252689924, 9.570549806876162, 7.812134938610084, 512.0,
16, 179.1469979296066, 67.84265010351967, 20.37635150678629, 9.570093457943925, 8.78917565714967, 512.0,
17, 43.65028273162245, 57.012614180078295, 175.4919530230535, 9.570093457943925, 7.812134938610084, 512.0,
18, 130.8796869905445, 42.7362243234431, 33.387675252689924, 9.570549806876162, 7.812134938610084, 512.0,
19, 179.1469979296066, 67.84265010351967, 20.37635150678629, 9.570093457943925, 8.78917565714967, 512.0,
20, 43.65028273162245, 57.012614180078295, 175.4919530230535, 9.570093457943925, 7.812134938610084, 512.0,
21, 130.8796869905445, 42.7362243234431, 33.387675252689924, 9.570549806876162, 7.812134938610084, 512.0,
22, 179.1469979296066, 67.84265010351967, 20.37635150678629, 9.570093457943925, 8.78917565714967, 512.0,
23, 43.65028273162245, 57.012614180078295, 175.4919530230535, 9.570093457943925, 7.812134938610084, 512.0,
24, 75.14677103718199, 85.5003261578604, 38.24135681669928, 9.570093457943925, 8.928610354223434, 509.7345132743363,
25, 99.78225563909774, 177.3906766917293, 11.394887218045113, 7.974570883661793, 9.698500394632992, 512.0,
26, 39.276712328767125, 102.60039138943249, 79.3549902152642, 7.974570883661793, 9.615376150827128, 512.0,
27, 75.12226931855233, 170.9448972937724, 75.79002282360614, 9.570093457943925, 9.615552498853736, 512.0,
28, 98.1437652811736, 128.18777506112468, 25.03667481662592, 9.570549806876162, 9.615376150827128, 512.0,
29, 99.78225563909774, 177.3906766917293, 11.394887218045113, 7.974570883661793, 9.698500394632992, 512.0,
30, 39.276712328767125, 102.60039138943249, 79.3549902152642, 7.974570883661793, 9.615376150827128, 512.0,
31, 98.1437652811736, 128.18777506112468, 25.03667481662592, 9.570549806876162, 9.615376150827128, 512.0,
32, 99.78225563909774, 177.3906766917293, 11.394887218045113, 7.974570883661793, 9.698500394632992, 512.0,
33, 39.276712328767125, 102.60039138943249, 79.3549902152642, 7.974570883661793, 9.615376150827128, 512.0,
34, 98.1437652811736, 128.18777506112468, 25.03667481662592, 9.570549806876162, 9.615376150827128, 512.0,
35, 99.78225563909774, 177.3906766917293, 11.394887218045113, 7.974570883661793, 9.698500394632992, 512.0,
36, 39.276712328767125, 102.60039138943249, 79.3549902152642, 7.974570883661793, 9.615376150827128, 512.0,
37, 98.1437652811736, 128.18777506112468, 25.03667481662592, 9.570549806876162, 9.615376150827128, 512.0,
38, 99.78225563909774, 177.3906766917293, 11.394887218045113, 7.974570883661793, 9.698500394632992, 512.0,
39, 39.276712328767125, 102.60039138943249, 79.3549902152642, 7.974570883661793, 9.615376150827128, 512.0,
40, 98.1437652811736, 128.18777506112468, 25.03667481662592, 9.570549806876162, 9.615376150827128, 512.0,
41, 99.78225563909774, 177.3906766917293, 11.394887218045113, 7.974570883661793, 9.698500394632992, 512.0,
42, 39.276712328767125, 102.60039138943249, 79.3549902152642, 7.974570883661793, 9.615376150827128, 512.0,
43, 32.04694376528117, 256.37555012224936, 16.524205378973104, 7.974570883661793, 9.615552498853736, 512.0,
44, 20.465446793391365, 419.1323503286552, 2.455853615206964, 5.980452920143027, 21.603692037213392, 512.0,
45, 16.35729421352893, 170.91703341483293, 17.024938875305622, 5.980452920143027, 9.491522968997511, 512.0,
46, 32.03519491628987, 256.28155933031894, 16.518147378711962, 7.974570883661793, 18.638037682189832, 512.0,
47, 32.69859889214728, 341.6669925057022, 8.50830889540567, 9.570093457943925, 9.762459384222923, 512.0,
48, 20.465446793391365, 419.1323503286552, 2.455853615206964, 5.980452920143027, 21.603692037213392, 512.0,
49, 16.35729421352893, 170.91703341483293, 17.024938875305622, 5.980452920143027, 9.491522968997511, 512.0,
50, 32.69859889214728, 341.6669925057022, 8.50830889540567, 9.570093457943925, 9.762459384222923, 512.0,
51, 20.465446793391365, 419.1323503286552, 2.455853615206964, 5.980452920143027, 21.603692037213392, 512.0,
