LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 13.077561129019577, 1.647299315983961, 31.974840789370234, 8.972283483340288, 0.8236415633937083, 46.27269126965501,
1, 183.13979549046806, 23.06898487145576, 20.989671300925778, 12.986989656618736, 8.787604290822408, 30.53553314232616,
2, 267.16243411595593, 67.82834690943939, 30.155745088643986, 11.898382149254164, 8.78917565714967, 89.98205366476942,
3, 267.16243411595593, 67.82834690943939, 30.155745088643986, 11.898382149254164, 8.78917565714967, 89.98205366476942,
4, 336.680731646204, 177.3462290152844, 37.71686294161864, 9.815936518028538, 9.698500394632992, 512.0,
5, 336.680731646204, 177.3462290152844, 37.71686294161864, 9.815936518028538, 9.698500394632992, 512.0,
6, 336.680731646204, 177.3462290152844, 37.71686294161864, 9.815936518028538, 9.698500394632992, 512.0,
7, 336.680731646204, 177.3462290152844, 37.71686294161864, 9.815936518028538, 9.698500394632992, 512.0,
8, 276.66826538768987, 419.0951239008793, 30.922817301714183, 9.570549806876162, 41.27313122124451, 512.0,
9, 276.66826538768987, 419.0951239008793, 30.922817301714183, 9.570549806876162, 41.27313122124451, 512.0,
10, 276.66826538768987, 419.0951239008793, 30.922817301714183, 9.570549806876162, 41.27313122124451, 512.0,
11, 276.66826538768987, 419.0951239008793, 30.922817301714183, 9.570549806876162, 41.27313122124451, 512.0,
12, 117.88097352993427, 419.1323503286552, 13.279801030378398, 9.570093457943925, 21.603692037213392, 512.0,
13, 117.88097352993427, 419.1323503286552, 13.279801030378398, 9.570093457943925, 21.603692037213392, 512.0,
14, 117.88097352993427, 419.1323503286552, 13.279801030378398, 9.570093457943925, 21.603692037213392, 512.0,
15, 117.88097352993427, 419.1323503286552, 13.279801030378398, 9.570093457943925, 21.603692037213392, 512.0,
16, 0.3337951267215386, 170.90310488142777, 1.0013853801646158, 0.2440419447092469, 17.98463227222832, 512.0,
17, 0.3337951267215386, 170.90310488142777, 1.0013853801646158, 0.2440419447092469, 17.98463227222832, 512.0,
18, 0.33387675252689925, 166.9383762634496, 0.9938050211933486, 0.2440419447092469, 9.76577401388571, 500.0,
