LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 5486.0, 176868, 1.0, 5517.0, 195840, 152.0, 5579.0, 76544, -4195.0, -1.0, 6137, -4195.0, -1.0, 39168, 5579.0, 6734.0, 73984,
1, 1.0, 48506.0, 2663424, 1.0, 48537.0, 2949120, 2303.0, 48599.0, 76544, -12583.0, -1.0, 92416, -62915.0, -1.0, 589824, 48599.0, 49754.0, 73984,
2, 1.0, 48506.0, 2663424, 1.0, 48537.0, 2949120, 2303.0, 48599.0, 76544, -12583.0, -1.0, 92416, -62915.0, -1.0, 589824, 48599.0, 49754.0, 73984,
3, 1.0, 2206.0, 92416, 1.0, 2166.0, 1536, 255.0, 2228.0, 1129, -12583.0, -1.0, 92416, -4195.0, -1.0, 256, 2291.0, 2296.0, 361,
4, 1.0, 1822.0, 1444, 1.0, 1885.0, 92416, 423.0, 1947.0, 768, -4195.0, -1.0, 361, -12583.0, -1.0, 92416, 1947.0, 1950.0, 256,
5, 1.0, 256.0, 256, 1.0, 256.0, 256, 318.0, 318.0, 129, -4195.0, -1.0, 256, -4195.0, -1.0, 256, 381.0, 381.0, 1,
6, 1.0, 2206.0, 92416, 1.0, 2167.0, 3072, 255.0, 2229.0, 1490, -12583.0, -1.0, 92416, -4195.0, -1.0, 512, 2291.0, 2302.0, 722,
7, 1.0, 4962.0, 4332, 1.0, 5003.0, 261364, 784.0, 5065.0, 1130, -4195.0, -1.0, 722, -29361.0, -1.0, 261364, 5087.0, 5092.0, 362,
